#ID	Class	Mean	Median	stdev	Predicted_0.48
AT1G69630	0	0.3704562904021053	0.3704562904021053	0.023972326442416324	0
AT1G69650	0	0.37997332969866915	0.37997332969866915	0.04123955647360681	0
AT1G69660	0	0.44653941456819013	0.44653941456819013	0.01990565301379155	0
AT1G69818	0	0.3553211673292454	0.3553211673292454	0.032103338209077875	0
AT1G69820	0	0.5330992186540102	0.5330992186540102	0.046273585683514154	1
AT1G69860	0	0.4787415909796032	0.4787415909796032	0.02642765974909554	0
AT1G70020	0	0.30184199573762766	0.30184199573762766	0.04811010554981858	0
AT1G70300	1	0.5594549950886519	0.5594549950886519	0.09907867295706835	1
AT1G70380	0	0.5164293415183536	0.5164293415183536	0.014944792102852237	1
AT1G70400	0	0.41427917563434136	0.41427917563434136	0.007861242492235666	0
AT1G70440	0	0.5759267596866653	0.5759267596866653	0.01847706752176547	1
AT1G70518	0	0.3799624188791323	0.3799624188791323	0.011190895379469672	0
AT1G70570	0	0.30016203590689894	0.30016203590689894	0.05342133666545915	0
AT1G70680	0	0.4222642087625969	0.4222642087625969	0.001527153123164843	0
AT1G70720	0	0.37964502213589657	0.37964502213589657	0.023321489966016788	0
AT1G70800	1	0.6691891100877914	0.6691891100877914	0.07428003635911908	1
AT1G70910	0	0.5459771570333433	0.5459771570333433	0.03314263671262605	1
AT1G70980	0	0.6281670079808184	0.6281670079808184	0.0603101028725584	1
AT1G71010	0	0.49678499774058255	0.49678499774058255	0.06497153907061633	1
AT1G71150	1	0.6117812450140703	0.6117812450140703	0.0183512001597168	1
AT1G71250	0	0.3994744348629271	0.3994744348629271	0.018471550360760192	0
AT1G71320	0	0.28293129635400105	0.28293129635400105	0.05087787612874741	0
AT1G71360	0	0.27169156648173337	0.27169156648173337	0.044882392832999995	0
AT1G71450	0	0.3193212610819408	0.3193212610819408	0.0063603969423854335	0
AT1G71520	0	0.507123911403099	0.507123911403099	0.05901672702534797	1
AT1G71692	0	0.2603075026150086	0.2603075026150086	0.05264849946273728	0
AT1G71870	1	0.4931646063988997	0.4931646063988997	0.07943124295017699	1
AT1G71900	0	0.5774362213442368	0.5774362213442368	0.08942002272585439	1
AT1G71930	0	0.40575990248163474	0.40575990248163474	0.05475748814321423	0
AT1G71960	1	0.41711293164086144	0.41711293164086144	0.004447476399471836	0
AT1G72010	0	0.47888337725108954	0.47888337725108954	0.011890205582468652	0
AT1G72131	0	0.45080961826325494	0.45080961826325494	0.07370471726801879	0
AT1G72141	0	0.3359135192250444	0.3359135192250444	0.017245068850710962	0
AT1G72270	0	0.40033106034594557	0.40033106034594557	0.04614955931886803	0
AT1G72530	0	0.5547863949409255	0.5547863949409255	0.0216373423309622	1
AT1G72880	0	0.3479535110723163	0.3479535110723163	0.07016696072602835	0
AT1G73066	1	0.2633529526184779	0.2633529526184779	0.013890812272769561	0
AT1G73140	0	0.5457163062141749	0.5457163062141749	0.02538345906000542	1
AT1G73165	0	0.48683412636720147	0.48683412636720147	0.008652016117124189	1
AT1G73200	0	0.5508925652571744	0.5508925652571744	0.05590904534315883	1
AT1G73210	0	0.4983967074633374	0.4983967074633374	0.10018496092504472	1
AT1G73300	0	0.5594931337270408	0.5594931337270408	0.06895883393782032	1
AT1G73350	0	0.37335258262530857	0.37335258262530857	0.020422394845298127	0
AT1G73410	0	0.3645536417766175	0.3645536417766175	0.004610060834116696	0
AT1G73440	0	0.4267782683064657	0.4267782683064657	0.09120915825416621	0
AT1G73460	0	0.5371060537075247	0.5371060537075247	0.026030679266442494	1
AT1G73580	0	0.5228077107312654	0.5228077107312654	0.17416452835994653	1
AT1G73680	1	0.3584037744623249	0.3584037744623249	0.020265588728141097	0
AT1G73860	0	0.6556227440843527	0.6556227440843527	0.01059049149723829	1
AT1G73885	0	0.6312140409416322	0.6312140409416322	0.028900418457434122	1
AT1G73950	0	0.46194533692108797	0.46194533692108797	0.060191760281617136	0
AT1G74045	0	0.33209653021745905	0.33209653021745905	0.003928037291144189	0
AT1G74060	0	0.5826479897368094	0.5826479897368094	0.04805480178162842	1
AT1G74088	0	0.20068129004886043	0.20068129004886043	0.020330944863807727	0
AT1G74140	0	0.4507298721727331	0.4507298721727331	0.03757537311710974	0
AT1G74458	0	0.381109455315355	0.381109455315355	0.025260796864272964	0
AT1G75120	1	0.7141815910298139	0.7141815910298139	0.026073997183571524	1
AT1G75240	1	0.6429335850039444	0.6429335850039444	0.02285841931828649	1
AT1G75430	0	0.47787928626852055	0.47787928626852055	0.018022064425262444	0
AT1G75520	0	0.49705134947216856	0.49705134947216856	0.003265056453734259	1
AT1G75590	0	0.45504821161462305	0.45504821161462305	0.0999558781780323	0
AT1G75600	0	0.37644742692859884	0.37644742692859884	0.040550100731954995	0
AT1G75630	0	0.37415949336129395	0.37415949336129395	0.008145751039207802	0
AT1G75910	0	0.5382752457895026	0.5382752457895026	0.004293902242810519	1
AT1G75930	0	0.2582912220630229	0.2582912220630229	0.006989576546090051	0
AT1G75940	0	0.5842141814348778	0.5842141814348778	0.03293240739276515	1
AT1G75950	0	0.4587865220813377	0.4587865220813377	0.01092184737366056	0
AT1G76200	0	0.43656018227883264	0.43656018227883264	0.0216755357022022	0
AT1G76370	0	0.40109726877688195	0.40109726877688195	0.05886296650656871	0
AT1G76430	0	0.4792589083184235	0.4792589083184235	0.050504120824962404	0
AT1G76480	0	0.5503863156652675	0.5503863156652675	0.06259416303196452	1
AT1G76500	0	0.5815333232909556	0.5815333232909556	0.03609786458857006	1
AT1G76705	1	0.19337521262123902	0.19337521262123902	0.013041040558137998	0
AT1G76750	0	0.3553724195473738	0.3553724195473738	0.03179342676972395	0
AT1G76830	0	0.6201411284790002	0.6201411284790002	0.02408266192108576	1
AT1G76920	0	0.2361120964264194	0.2361120964264194	0.05499794283435295	0
AT1G76952	0	0.2115830618732621	0.2115830618732621	0.016992116642082156	0
AT1G76954	1	0.5366109578802511	0.5366109578802511	0.005249131452985746	1
AT1G76970	1	0.49179965991466584	0.49179965991466584	0.028295959317816987	1
AT1G76994	0	0.4859077930574426	0.4859077930574426	0.002836875124527832	1
AT1G77080	0	0.4492549983689017	0.4492549983689017	0.007912785968186823	0
AT1G77100	0	0.7502922296735864	0.7502922296735864	0.042822256419330906	1
AT1G77122	0	0.5294481084219125	0.5294481084219125	0.008239500038436553	1
AT1G77160	0	0.36875973152423586	0.36875973152423586	0.000998473794357533	0
AT1G77200	1	0.6282845206835106	0.6282845206835106	0.07757963417194369	1
AT1G77240	0	0.5273791120306339	0.5273791120306339	0.0008137183142749936	1
AT1G77290	0	0.6555326114914917	0.6555326114914917	0.006809806480577662	1
AT1G77320	1	0.4513727058628674	0.4513727058628674	0.029532717190151218	0
AT1G77405	0	0.2934875982481548	0.2934875982481548	0.010589167130073254	0
AT1G77650	0	0.34553276380085507	0.34553276380085507	0.08653633104895939	0
AT1G77885	1	0.5918369826606382	0.5918369826606382	0.013697822182407404	1
AT1G77910	0	0.44218611355087245	0.44218611355087245	0.031186182987191058	0
AT1G77932	0	0.23717103356952637	0.23717103356952637	0.02724114544813142	0
AT1G78030	0	0.3356221686552795	0.3356221686552795	0.041243626461727814	0
AT1G78160	0	0.4200566491171784	0.4200566491171784	0.025924488835281128	0
AT1G78230	0	0.556513745596132	0.556513745596132	0.008387825604210204	1
AT1G78360	0	0.426243313028531	0.426243313028531	0.0016394423093220708	0
AT1G78400	0	0.3605236495768086	0.3605236495768086	0.051825990612495196	0
AT1G78540	0	0.543948662979101	0.543948662979101	0.04223397541613602	1
AT1G78590	0	0.5710820951663341	0.5710820951663341	0.0037889585263758668	1
AT1G78690	0	0.4909616455615789	0.4909616455615789	0.13437707296432605	1
AT1G78710	0	0.563342140199391	0.563342140199391	0.03014063736313904	1
AT1G78730	0	0.3297711028419965	0.3297711028419965	0.11294427779934743	0
AT1G78790	0	0.5474661355041496	0.5474661355041496	0.10474111368097486	1
AT1G78810	0	0.4441058250123405	0.4441058250123405	0.005985259257453881	0
AT1G78815	0	0.3558399161324378	0.3558399161324378	0.0024543334924927154	0
AT1G78922	0	0.6971547731988659	0.6971547731988659	0.010589418696653552	1
AT1G78960	0	0.5025737940885648	0.5025737940885648	0.018975348971535088	1
AT1G78980	0	0.3380952188353629	0.3380952188353629	0.0025456843059697113	0
AT1G79020	0	0.5299816035056636	0.5299816035056636	0.04907899524474762	1
AT1G79350	0	0.6323443633240826	0.6323443633240826	0.006973817801567187	1
AT1G79470	1	0.45410030400777823	0.45410030400777823	0.0034241234251386507	0
AT1G79570	0	0.28926784681083545	0.28926784681083545	0.026870303652690296	0
AT1G79730	0	0.3747214468609756	0.3747214468609756	0.012431610838233013	0
AT1G79740	0	0.4843059615758111	0.4843059615758111	0.0014799467661792797	1
AT1G79780	0	0.622587482243905	0.622587482243905	0.008607773915581252	1
AT1G79830	0	0.45189273299447863	0.45189273299447863	0.02804723567994681	0
AT1G79920	0	0.4648999226018743	0.4648999226018743	0.01870205597246546	0
AT1G80120	1	0.6490125410696013	0.6490125410696013	0.11987462635316884	1
AT1G80133	0	0.6064375495047518	0.6064375495047518	0.04228423470147953	1
AT1G80200	0	0.3838184269623647	0.3838184269623647	0.03292431104639334	0
AT1G80320	1	0.4574335987124526	0.4574335987124526	0.03330242245788483	0
AT1G80400	0	0.5402112563348926	0.5402112563348926	0.06349531912486507	1
AT1G80730	0	0.5102451449592669	0.5102451449592669	0.03414210650943276	1
AT1G80740	0	0.37440489358442797	0.37440489358442797	0.025330958145112915	0
AT2G01008	0	0.1482262312936944	0.1482262312936944	0.011661084179687599	0
AT2G01010	0	0.44752376624893375	0.44752376624893375	0.0020008830627858175	0
AT2G01080	1	0.6131151133592074	0.6131151133592074	0.011875227827230262	1
AT2G01090	0	0.5089022935427312	0.5089022935427312	0.10637199992786987	1
AT2G01200	0	0.46282002112125553	0.46282002112125553	0.021189583855138347	0
AT2G01340	0	0.3551966030446552	0.3551966030446552	0.05271122171775166	0
AT2G01500	0	0.6937262286596435	0.6937262286596435	0.04245655930687455	1
AT2G01560	0	0.4016746746107095	0.4016746746107095	0.011551078797639995	0
AT2G01770	0	0.4552614765876736	0.4552614765876736	0.0072160886117545115	0
AT2G01780	0	0.2906363084386765	0.2906363084386765	0.02646545036895827	0
AT2G01818	0	0.39179720293288767	0.39179720293288767	0.054727871158968724	0
AT2G01960	0	0.6067223419392038	0.6067223419392038	0.006538063572430374	1
AT2G02060	0	0.5445418502241045	0.5445418502241045	0.11012333352164459	1
AT2G02140	0	0.3593556436443278	0.3593556436443278	0.08337495675077536	0
AT2G02148	0	0.28252480482513065	0.28252480482513065	0.02201421239072117	0
AT2G02240	0	0.3049188096167693	0.3049188096167693	0.030119127013301016	0
AT2G02250	0	0.5865173325058923	0.5865173325058923	0.05735906757384299	1
AT2G02270	0	0.38647940669842273	0.38647940669842273	0.01065304825175246	0
AT2G02290	0	0.6004884692060553	0.6004884692060553	0.05920386889210698	1
AT2G02300	0	0.535004352852977	0.535004352852977	0.029339468174427008	1
AT2G02340	0	0.5827702013040935	0.5827702013040935	0.00226692103333859	1
AT2G02350	1	0.4822280057037207	0.4822280057037207	0.1272758299254315	1
AT2G02380	0	0.4486393624081681	0.4486393624081681	0.00817076270174968	0
AT2G02470	0	0.3017959318422654	0.3017959318422654	0.001606830861247238	0
AT2G02490	0	0.3930432394391493	0.3930432394391493	0.12910320872477934	0
AT2G02520	0	0.2776427082420674	0.2776427082420674	0.04783141237294884	0
AT2G02540	1	0.38708887993064633	0.38708887993064633	0.024145798407809973	0
AT2G02560	0	0.49022590340249317	0.49022590340249317	0.16412434377153173	1
AT2G02620	0	0.47224009985034643	0.47224009985034643	0.04022285147913339	0
AT2G02650	0	0.5080817096196444	0.5080817096196444	0.03412535114980432	1
AT2G02670	0	0.34845416592782485	0.34845416592782485	0.049015145902074404	0
AT2G02680	0	0.5611598568499294	0.5611598568499294	0.00851175067823869	1
AT2G02700	0	0.30689950163691826	0.30689950163691826	0.07535758999930646	0
AT2G02790	0	0.6169008840942538	0.6169008840942538	0.03442656731832838	1
AT2G02910	0	0.5084394338228448	0.5084394338228448	0.013184400293011315	1
AT2G03030	0	0.5120474478849683	0.5120474478849683	0.03189499358474925	1
AT2G03130	0	0.4878215937206782	0.4878215937206782	0.05042796549166823	1
AT2G03180	0	0.4207785015067611	0.4207785015067611	0.07835255360895173	0
AT2G03210	0	0.44683175873653536	0.44683175873653536	0.05121851067211807	0
AT2G03460	0	0.4233637698909354	0.4233637698909354	0.025123724382975558	0
AT2G03480	0	0.5484516981171758	0.5484516981171758	0.08328023635340076	1
AT2G03505	0	0.2653411356080675	0.2653411356080675	0.003154401788090997	0
AT2G03520	0	0.3957516956430029	0.3957516956430029	0.01319998404006398	0
AT2G03560	0	0.24562735141713682	0.24562735141713682	0.014780757019977952	0
AT2G03570	0	0.46137668662385306	0.46137668662385306	0.013166988538644276	0
AT2G03600	0	0.42440768851282173	0.42440768851282173	0.020878168436301876	0
AT2G03620	0	0.34504191906930604	0.34504191906930604	0.05113294878833006	0
AT2G03640	0	0.337153539444493	0.337153539444493	0.00835735231602046	0
AT2G03770	1	0.5956902206422605	0.5956902206422605	0.024556571977908163	1
AT2G03810	0	0.41032933888104245	0.41032933888104245	0.02415419846036325	0
AT2G03880	0	0.24577477491875716	0.24577477491875716	0.005997014464982395	0
AT2G03932	0	0.3428544168335218	0.3428544168335218	0.03543887327009508	0
AT2G03936	0	0.3059846219870125	0.3059846219870125	0.00907262488568449	0
AT2G03955	0	0.3511748933953476	0.3511748933953476	0.04725009433446279	0
AT2G04031	0	0.5184400408624288	0.5184400408624288	0.024326864037879578	1
AT2G04037	0	0.4941887375092702	0.4941887375092702	0.005781781470622303	1
AT2G04160	1	0.6756699162714244	0.6756699162714244	0.03645708635925577	1
AT2G04170	0	0.4136356799887054	0.4136356799887054	0.07121282795759382	0
AT2G04190	0	0.4168904779544036	0.4168904779544036	0.016764063353367768	0
AT2G04622	0	0.32681188883728907	0.32681188883728907	0.05013518852253827	0
AT2G04720	0	0.4538025379798544	0.4538025379798544	0.010074298717004774	0
AT2G04842	0	0.3560616135136119	0.3560616135136119	0.07006864714119752	0
AT2G04860	0	0.44257104967572775	0.44257104967572775	0.06626956151465022	0
AT2G04865	0	0.5004826426287519	0.5004826426287519	0.12172565818759132	1
AT2G05060	0	0.38313893689067147	0.38313893689067147	0.03433661013825144	0
AT2G05180	0	0.44551001395019213	0.44551001395019213	0.053223680446763136	0
AT2G05220	0	0.37592740984418793	0.37592740984418793	0.004008446174845497	0
AT2G05230	0	0.2066466671007478	0.2066466671007478	0.010011000205564806	0
AT2G05400	0	0.2921772828987086	0.2921772828987086	0.009583673150641762	0
AT2G05580	0	0.6010078637076584	0.6010078637076584	0.03579632677968133	1
AT2G05812	0	0.3986348840454101	0.3986348840454101	0.06752461557411461	0
AT2G05970	0	0.22120016807854392	0.22120016807854392	0.04811868510981677	0
AT2G06025	0	0.270554153611775	0.270554153611775	0.09031631826621099	0
AT2G06200	0	0.4506276250250419	0.4506276250250419	0.01146483072530882	0
AT2G06645	0	0.39234843022679566	0.39234843022679566	0.08939280299923161	0
AT2G06908	0	0.46603724460408835	0.46603724460408835	0.004470451675579146	0
AT2G07110	0	0.5094084844330864	0.5094084844330864	0.09748446250895249	1
AT2G07240	0	0.19050578739776924	0.19050578739776924	0.009843195011596554	0
AT2G07440	0	0.3548661765396308	0.3548661765396308	0.020722152649248378	0
AT2G07505	0	0.4946194494155135	0.4946194494155135	0.06507336226058918	1
AT2G07640	0	0.2596152368187372	0.2596152368187372	0.03572978146235224	0
AT2G07673	0	0.3959210184781547	0.3959210184781547	0.015452232895168783	0
AT2G07681	0	0.48434896104380726	0.48434896104380726	0.0328326293263915	1
AT2G07709	0	0.32019934802222844	0.32019934802222844	0.035725269606719345	0
AT2G07717	0	0.38337358877749317	0.38337358877749317	0.01221600382339937	0
AT2G07733	0	0.4324026262133592	0.4324026262133592	0.04927263001397374	0
AT2G07747	0	0.40070989331070234	0.40070989331070234	0.08373033672448425	0
AT2G07750	1	0.46546675120812697	0.46546675120812697	0.051746750821800636	0
AT2G07806	1	0.3808896781472232	0.3808896781472232	0.15093622682716312	0
AT2G07811	0	0.3365209324396598	0.3365209324396598	0.039285660850778566	0
AT2G09795	0	0.32822497360461145	0.32822497360461145	0.0018613285908616608	0
AT2G10020	0	0.3442321158162268	0.3442321158162268	0.0219931081933567	0
AT2G10440	0	0.44254329947728277	0.44254329947728277	0.021635008442325472	0
AT2G10450	0	0.4189269170357367	0.4189269170357367	0.03196710546184914	0
AT2G10535	0	0.33699373434423774	0.33699373434423774	0.0022266747656868083	0
AT2G11890	0	0.7247829436812898	0.7247829436812898	0.04692578015231358	1
AT2G12230	0	0.3237076404077259	0.3237076404077259	0.007387509597109899	0
AT2G12461	0	0.6589972855081795	0.6589972855081795	0.02557407060615222	1
AT2G12905	0	0.3235153062041916	0.3235153062041916	0.03030222304687355	0
AT2G13126	0	0.24430499112180934	0.24430499112180934	0.002362967886517661	0
AT2G13150	0	0.3739258291703378	0.3739258291703378	0.046286031177289653	0
AT2G13295	0	0.2805311162149875	0.2805311162149875	0.038421812158260134	0
AT2G13350	0	0.5878800705972431	0.5878800705972431	0.10946185888911963	1
AT2G13370	0	0.39690431942752563	0.39690431942752563	0.007480393931433473	0
AT2G13430	0	0.28728217289801106	0.28728217289801106	0.020021025916241303	0
AT2G13450	0	0.38547637051603434	0.38547637051603434	0.06607615608905319	0
AT2G13463	0	0.5954959705596184	0.5954959705596184	0.05463639423495506	1
AT2G13500	0	0.5758535438831016	0.5758535438831016	0.019781051159582768	1
AT2G13510	0	0.6558702278582402	0.6558702278582402	0.07381206339090197	1
AT2G13900	0	0.40199112673960147	0.40199112673960147	0.04270408827294193	0
AT2G13910	0	0.20072227757034422	0.20072227757034422	0.0395666819918909	0
AT2G13920	0	0.21267200730662977	0.21267200730662977	0.0418716022190266	0
AT2G14255	0	0.5457465064999449	0.5457465064999449	0.02142033617774828	1
AT2G14282	0	0.2885813048918872	0.2885813048918872	0.026709101740384825	0
AT2G14365	0	0.23739407483080122	0.23739407483080122	0.03068087934907854	0
AT2G14410	0	0.3681144382875208	0.3681144382875208	0.051640139011307554	0
AT2G14540	0	0.32783019066967384	0.32783019066967384	0.02363597194814576	0
AT2G14550	0	0.3952754588054824	0.3952754588054824	0.017473714205405423	0
AT2G14700	0	0.33411830020328737	0.33411830020328737	0.0306948782867669	0
AT2G14740	0	0.5854281628725533	0.5854281628725533	0.075461476881782	1
AT2G14760	0	0.22946498903077028	0.22946498903077028	0.003225036193960869	0
AT2G14850	0	0.4295552727057992	0.4295552727057992	0.010167193348145852	0
AT2G14960	0	0.45754412268107597	0.45754412268107597	0.08055209382148398	0
AT2G15240	0	0.4635859205391344	0.4635859205391344	0.037103280389970725	0
AT2G15270	0	0.4356912499213157	0.4356912499213157	0.0420183137093358	0
AT2G15318	0	0.3666508710987217	0.3666508710987217	0.01633284824095287	0
AT2G15325	0	0.45360614193830434	0.45360614193830434	0.042255062873169755	0
AT2G15340	0	0.39489842370069017	0.39489842370069017	0.027451875510312754	0
AT2G15450	0	0.1727153771683041	0.1727153771683041	0.010489986886058745	0
AT2G15500	0	0.5109568203439865	0.5109568203439865	0.00011148049420855548	1
AT2G15560	0	0.4286601117124814	0.4286601117124814	0.032026079472548444	0
AT2G15590	0	0.3800846256659791	0.3800846256659791	0.06574886385288582	0
AT2G15630	1	0.5311578365915866	0.5311578365915866	0.06089166067924988	1
AT2G15860	0	0.4004161398079829	0.4004161398079829	0.05408261951439477	0
AT2G15900	0	0.3757882312072418	0.3757882312072418	0.025987484893296255	0
AT2G16005	0	0.6846287550176673	0.6846287550176673	0.06410521664988326	1
AT2G16190	0	0.3577136789624349	0.3577136789624349	0.039812164221552315	0
AT2G16200	0	0.5330022093891449	0.5330022093891449	0.0016080270087381768	1
AT2G16210	0	0.4203821968027327	0.4203821968027327	0.04976614073670465	0
AT2G16360	0	0.3193490032221192	0.3193490032221192	0.011831745692722289	0
AT2G16405	0	0.31483106490979906	0.31483106490979906	0.03143402658567725	0
AT2G16485	0	0.2750501244428515	0.2750501244428515	0.019071187426983972	0
AT2G16505	0	0.2881116160023819	0.2881116160023819	0.0037875613870420183	0
AT2G16535	0	0.26695095268710034	0.26695095268710034	0.023233895222145484	0
AT2G16575	0	0.4750701295333724	0.4750701295333724	0.050018495919369445	0
AT2G16580	1	0.3595678976777811	0.3595678976777811	0.037365152688606525	0
AT2G16650	0	0.588514795567468	0.588514795567468	0.09366526600080995	1
AT2G16760	0	0.28915265222447795	0.28915265222447795	0.016339310063978978	0
AT2G16770	0	0.25487548855235326	0.25487548855235326	0.04485751952996263	0
AT2G16860	0	0.37876611293817164	0.37876611293817164	0.0161749875272669	0
AT2G16870	0	0.4510763276042499	0.4510763276042499	0.08340139069873405	0
AT2G16940	0	0.35071010804457287	0.35071010804457287	0.009210976337070393	0
AT2G16950	0	0.3827789464461703	0.3827789464461703	0.03526291390077581	0
AT2G17010	0	0.5907284002375754	0.5907284002375754	0.05153370899872588	1
AT2G17036	1	0.3990106654283486	0.3990106654283486	0.022046353474934468	0
AT2G17090	0	0.49279049659290264	0.49279049659290264	0.13578466378610257	1
AT2G17190	0	0.4975464406500243	0.4975464406500243	0.08952440548231959	1
AT2G17200	0	0.4254771663559813	0.4254771663559813	0.029527520922712103	0
AT2G17210	0	0.4552318851190512	0.4552318851190512	0.05074887292932672	0
AT2G17290	1	0.6502666954887639	0.6502666954887639	0.017851042778830026	1
AT2G17330	0	0.37504183789677437	0.37504183789677437	0.004133880137242867	0
AT2G17370	0	0.3829389966010148	0.3829389966010148	0.051306654571988554	0
AT2G17410	0	0.5249688429683269	0.5249688429683269	0.009824577660432193	1
AT2G17430	1	0.35388163573947173	0.35388163573947173	0.0582333836312887	0
AT2G17442	0	0.4992339871407853	0.4992339871407853	0.06622977811731494	1
AT2G17600	0	0.3048253011164685	0.3048253011164685	0.03740477379243048	0
AT2G17705	0	0.4400012194346947	0.4400012194346947	0.093062037211197	0
AT2G17787	0	0.47731724050448066	0.47731724050448066	0.013897102982460743	0
AT2G17920	0	0.5709560992810723	0.5709560992810723	0.030734156685697293	1
AT2G18000	0	0.622744980670377	0.622744980670377	0.015886938640010312	1
AT2G18040	0	0.49567358051862886	0.49567358051862886	0.01006820590311336	1
AT2G18070	0	0.3608847280283113	0.3608847280283113	0.09645432945543066	0
AT2G18110	0	0.4323821184737711	0.4323821184737711	0.0014807000148453953	0
AT2G18115	0	0.5392255876599792	0.5392255876599792	0.012706381539886466	1
AT2G18270	0	0.6130183385847974	0.6130183385847974	0.038608523617454364	1
AT2G18470	0	0.4449494581541462	0.4449494581541462	0.06021322837853713	0
AT2G18570	0	0.4016596095965756	0.4016596095965756	0.06404223097625214	0
AT2G18735	0	0.5379672705531753	0.5379672705531753	0.03268903108243247	1
AT2G18750	0	0.46995907559946565	0.46995907559946565	0.145535222945916	0
AT2G18800	0	0.25737735984499893	0.25737735984499893	0.021961744685356704	0
AT2G18860	0	0.452496069552458	0.452496069552458	0.012776623781100234	0
AT2G18870	0	0.5219432339388277	0.5219432339388277	0.036667005169953505	1
AT2G18876	0	0.5804448141792065	0.5804448141792065	0.01779882517892632	1
AT2G18938	0	0.3883868483867421	0.3883868483867421	0.03897130952615762	0
AT2G18969	0	0.3344370254506358	0.3344370254506358	0.030980707026008636	0
AT2G18970	0	0.3105948762210111	0.3105948762210111	0.011731800731701733	0
AT2G19020	0	0.33584185796446686	0.33584185796446686	0.019209289649866422	0
AT2G19030	0	0.48441522258607406	0.48441522258607406	0.03453657649725602	1
AT2G19040	0	0.463693522328562	0.463693522328562	0.005236154121323122	0
AT2G19050	0	0.2118721984772184	0.2118721984772184	0.018166948669047545	0
AT2G19146	0	0.3306237777063227	0.3306237777063227	0.05541514736222574	0
AT2G19160	0	0.36139315666540633	0.36139315666540633	0.0038206215209648283	0
AT2G19200	0	0.1946249579665978	0.1946249579665978	0.0006633591262587458	0
AT2G19210	0	0.37561463233704256	0.37561463233704256	0.03211845785248773	0
AT2G19220	0	0.28968206866317053	0.28968206866317053	0.022191938083462544	0
AT2G19300	0	0.30363263863869844	0.30363263863869844	0.06147404193558922	0
AT2G19385	1	0.4551478677467864	0.4551478677467864	0.05248476725851812	0
AT2G19410	0	0.34003213571356516	0.34003213571356516	0.011995582343286577	0
AT2G19430	0	0.6618419544895997	0.6618419544895997	0.10741571243877157	1
AT2G19610	0	0.40217898313066763	0.40217898313066763	0.01093504544881649	0
AT2G19770	0	0.7886384297250211	0.7886384297250211	0.0039959860649693936	1
AT2G19870	0	0.3846475514277466	0.3846475514277466	0.0348117530221788	0
AT2G19890	0	0.4509757127506254	0.4509757127506254	0.05045374666156493	0
AT2G20070	0	0.34316107940676677	0.34316107940676677	0.0300169770614857	0
AT2G20120	0	0.4231444950270118	0.4231444950270118	0.021269136604873076	0
AT2G20150	0	0.34407743850762584	0.34407743850762584	0.018542740007143874	0
AT2G20360	0	0.6760309943148961	0.6760309943148961	0.04462588998003531	1
AT2G20362	0	0.355174227762436	0.355174227762436	0.06913769054436085	0
AT2G20380	0	0.5264398740107297	0.5264398740107297	0.040587470455556184	1
AT2G20430	0	0.3447881360945281	0.3447881360945281	0.036611761163864096	0
AT2G20470	0	0.5107530153667144	0.5107530153667144	0.01148870830396806	1
AT2G20590	0	0.4362575808365874	0.4362575808365874	0.08061267445101937	0
AT2G20619	0	0.3078514517516646	0.3078514517516646	0.04264387457411183	0
AT2G20625	0	0.5530935454192671	0.5530935454192671	0.03774326256834585	1
AT2G20724	0	0.579150011344895	0.579150011344895	0.012111401167693832	1
AT2G20815	0	0.48805709457767166	0.48805709457767166	0.10355534635434886	1
AT2G20825	0	0.3074093676809247	0.3074093676809247	0.00047360289637213553	0
AT2G21010	0	0.39617963203611695	0.39617963203611695	0.09776881125180806	0
AT2G21230	0	0.462650223398816	0.462650223398816	0.007606097015546543	0
AT2G21250	0	0.5287876485778902	0.5287876485778902	0.06122980448039173	1
AT2G21400	0	0.21695377533060123	0.21695377533060123	0.019561504201848542	0
AT2G21420	0	0.5303004292121565	0.5303004292121565	0.009051666091247466	1
AT2G21780	0	0.6923773494083618	0.6923773494083618	0.0014527991427212051	1
AT2G22060	0	0.428009339326634	0.428009339326634	0.007537441179116999	0
AT2G22122	0	0.3564597671006309	0.3564597671006309	0.021041630104635833	0
AT2G22160	0	0.5763353393480122	0.5763353393480122	0.14410055706997538	1
AT2G22520	0	0.5429585531091335	0.5429585531091335	0.01616089999388971	1
AT2G22600	1	0.6539196594351013	0.6539196594351013	0.021166977655303672	1
AT2G22640	0	0.39138122264874453	0.39138122264874453	0.045588656595308	0
AT2G22720	0	0.26834839449445697	0.26834839449445697	0.01899316689263381	0
AT2G22750	0	0.356920932341602	0.356920932341602	0.028817601057473802	0
AT2G22795	0	0.4270845408765501	0.4270845408765501	0.028173999784775593	0
AT2G22920	0	0.3315716747536913	0.3315716747536913	0.011202327484153809	0
AT2G22940	0	0.4486952491952839	0.4486952491952839	0.03837661593635523	0
AT2G22960	0	0.3238571950101838	0.3238571950101838	0.006855644756484006	0
AT2G23010	1	0.3403379904013522	0.3403379904013522	0.07576061934891422	0
AT2G23060	0	0.6127270779216868	0.6127270779216868	0.06486179147278245	1
AT2G23096	0	0.3341784024690341	0.3341784024690341	0.003523644254614412	0
AT2G23160	0	0.41657919194056336	0.41657919194056336	0.00803032895228254	0
AT2G23250	0	0.39476438851774065	0.39476438851774065	0.045201010172645106	0
AT2G23310	0	0.5784773684419248	0.5784773684419248	0.08413290019123278	1
AT2G23400	0	0.6912795283677315	0.6912795283677315	0.05184998291223523	1
AT2G23510	0	0.6270901753046783	0.6270901753046783	0.02633039391510344	1
